timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2025-10-13 14:00:00+00:00,2025-10-13 10:00:00,Monday,189.6,190.1099,185.96,186.26,28298313.0,0.0,
2025-10-13 15:00:00+00:00,2025-10-13 11:00:00,Monday,186.251298,188.775,186.18,188.3101,19311580.0,0.011006657360678629,0.010946524943141078
2025-10-13 16:00:00+00:00,2025-10-13 12:00:00,Monday,188.32,189.23,188.0,189.19,12598203.0,0.015730699022871386,0.004661729061675501
2025-10-13 17:00:00+00:00,2025-10-13 13:00:00,Monday,189.19,189.43,188.1709,188.555,10188843.0,0.012321486094706513,-0.0033620595806196363
2025-10-13 18:00:00+00:00,2025-10-13 14:00:00,Monday,188.55,188.5699,187.25,187.635,10803445.0,0.00738215397830988,-0.004891155182894735
2025-10-13 19:00:00+00:00,2025-10-13 15:00:00,Monday,187.635,189.0,187.37,188.32,19174559.0,0.011059808869322563,0.0036440571771523267
2025-10-13 20:00:00+00:00,2025-10-13 16:00:00,Monday,188.32,188.72,188.2,188.34,1191028.0,0.011167185654461509,0.00010619656995114468
2025-10-14 14:00:00+00:00,2025-10-14 10:00:00,Tuesday,181.14,182.72,180.75,181.33,32303571.0,-0.026468377536776444,-0.037930264415982684
2025-10-14 15:00:00+00:00,2025-10-14 11:00:00,Tuesday,181.34,183.165,181.19,182.63,22560359.0,-0.019488886502738056,0.007143672538015622
2025-10-14 16:00:00+00:00,2025-10-14 12:00:00,Tuesday,182.63,184.2,182.075,183.16,21935360.0,-0.016643401696553206,0.002897839584944606
2025-10-14 17:00:00+00:00,2025-10-14 13:00:00,Tuesday,183.15,183.625,181.79,181.8299,17349957.0,-0.023784494792225774,-0.007288453121994998
2025-10-14 18:00:00+00:00,2025-10-14 14:00:00,Tuesday,181.83,182.37,181.52,182.03,14890467.0,-0.022710190056909663,0.001099873990907163
2025-10-14 19:00:00+00:00,2025-10-14 15:00:00,Tuesday,182.03,182.27,179.83,180.07,33564437.0,-0.03323311500053683,-0.010825844476393343
2025-10-14 20:00:00+00:00,2025-10-14 16:00:00,Tuesday,180.03,182.09,180.03,181.0698,2535225.0,-0.0278653495114356,0.005536928105323469
2025-10-15 14:00:00+00:00,2025-10-15 10:00:00,Wednesday,182.15,183.01,181.5,182.7699,31670424.0,-0.018737785890690306,0.009345392343719894
2025-10-15 15:00:00+00:00,2025-10-15 11:00:00,Wednesday,182.76,183.21,179.8609,180.52,29869024.0,-0.030817137334908096,-0.012386409671656828
2025-10-15 16:00:00+00:00,2025-10-15 12:00:00,Wednesday,180.53,181.02,179.9,179.98,18380009.0,-0.03371631053366264,-0.002995841352998241
2025-10-15 17:00:00+00:00,2025-10-15 13:00:00,Wednesday,179.99,180.02,177.29,179.553,29912250.0,-0.03600880489638136,-0.0023753046355334817
2025-10-15 18:00:00+00:00,2025-10-15 14:00:00,Wednesday,179.54,180.68,178.99,180.555,15232970.0,-0.030629227960914718,0.005565011529538921
2025-10-15 19:00:00+00:00,2025-10-15 15:00:00,Wednesday,180.55,180.5798,178.5,179.875,26396919.0,-0.03428003865564255,-0.0037732752922758905
2025-10-15 20:00:00+00:00,2025-10-15 16:00:00,Wednesday,179.83,180.44,179.6,180.28,2411188.0,-0.03210565875657678,0.0022490326149160467
