timestamp (UTC),timestamp (America/New_York),weekday (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2025-11-13 15:00:00+00:00,2025-11-13 10:00:00,Thursday,188.23,189.915,185.79,186.598,34406242.0,0.0,
2025-11-13 16:00:00+00:00,2025-11-13 11:00:00,Thursday,186.59,187.0225,185.35,185.68,26691228.0,-0.004919666877458484,-0.004931808276010585
2025-11-13 17:00:00+00:00,2025-11-13 12:00:00,Thursday,185.65,187.23,185.55,185.6509,19073481.0,-0.005075617102005436,-0.00015673352290157538
2025-11-13 18:00:00+00:00,2025-11-13 13:00:00,Thursday,185.65,186.1355,183.85,184.76,22019795.0,-0.00985005198340827,-0.004810342880875673
2025-11-13 19:00:00+00:00,2025-11-13 14:00:00,Thursday,184.76,186.4867,183.96,185.63,22632774.0,-0.005187622589738483,0.0046977596587272075
2025-11-13 20:00:00+00:00,2025-11-13 15:00:00,Thursday,185.64,187.2,185.17,186.9637,28196237.0,0.0019598280796149226,0.0071590351431272126
2025-11-13 21:00:00+00:00,2025-11-13 16:00:00,Thursday,186.94,187.5,185.8,186.0,2213405.0,-0.0032047503188673554,-0.005167806651057205
2025-11-14 15:00:00+00:00,2025-11-14 10:00:00,Friday,186.96,189.5269,185.47,188.58,31636221.0,0.010621764434774139,0.013775646324329927
2025-11-14 16:00:00+00:00,2025-11-14 11:00:00,Friday,188.58,190.6818,187.55,190.01,22289992.0,0.01828529780597843,0.007554382316908637
2025-11-14 17:00:00+00:00,2025-11-14 12:00:00,Friday,190.0,190.4,188.84,189.42,15183643.0,0.015123420401075949,-0.003109930556485452
2025-11-14 18:00:00+00:00,2025-11-14 13:00:00,Friday,189.41,189.82,188.4,189.49,14817201.0,0.015498558398267859,0.00036948088356858477
2025-11-14 19:00:00+00:00,2025-11-14 14:00:00,Friday,189.48,191.01,188.57,190.73,15946066.0,0.022143860062808773,0.006522562706812174
2025-11-14 20:00:00+00:00,2025-11-14 15:00:00,Friday,190.73,190.95,189.36,190.28,21476073.0,0.01973225865228989,-0.0023621438242544812
2025-11-14 21:00:00+00:00,2025-11-14 16:00:00,Friday,190.17,190.41,189.8,189.99,4725168.0,0.01817811552106674,-0.0015252323676326895
2025-11-17 15:00:00+00:00,2025-11-17 10:00:00,Monday,188.085,188.4782,186.15,187.22,23688389.0,0.0033333690607615374,-0.01468704325284964
2025-11-17 16:00:00+00:00,2025-11-17 11:00:00,Monday,187.23,188.3,185.74,188.21,22328101.0,0.008638892163903122,0.0052739647588735394
2025-11-17 17:00:00+00:00,2025-11-17 12:00:00,Monday,188.21,188.24,186.51,186.55,14019159.0,-0.00025723748378869704,-0.008859061035304983
2025-11-17 18:00:00+00:00,2025-11-17 13:00:00,Monday,186.57,187.55,185.58,185.825,14583506.0,-0.004142595311847019,-0.003893929055809764
2025-11-17 19:00:00+00:00,2025-11-17 14:00:00,Monday,185.81,185.97,184.4201,184.71,17814440.0,-0.010118007695688047,-0.006018343020128825
2025-11-17 20:00:00+00:00,2025-11-17 15:00:00,Monday,184.7,186.8,184.32,186.59,26289635.0,-4.287291396487536e-05,0.010126668817928675
2025-11-17 21:00:00+00:00,2025-11-17 16:00:00,Monday,186.66,187.1878,186.24,186.55,4157008.0,-0.00025723748378869704,-0.00021439674199008607
