timestamp (UTC),timestamp (America/New_York),open,high,low,close,volume,pct_change_from_event,log_return
2025-11-13 15:00:00+00:00,2025-11-13 10:00:00,188.23,189.915,185.79,186.598,34406242.0,0.0,
2025-11-13 16:00:00+00:00,2025-11-13 11:00:00,186.59,187.0225,185.35,185.68,26691228.0,-0.004919666877458484,-0.004931808276010585
2025-11-13 17:00:00+00:00,2025-11-13 12:00:00,185.65,187.23,185.55,185.6509,19073481.0,-0.005075617102005436,-0.00015673352290157538
2025-11-13 18:00:00+00:00,2025-11-13 13:00:00,185.65,186.1355,183.85,184.76,22019795.0,-0.00985005198340827,-0.004810342880875673
2025-11-13 19:00:00+00:00,2025-11-13 14:00:00,184.76,186.4867,183.96,185.63,22632774.0,-0.005187622589738483,0.0046977596587272075
2025-11-13 20:00:00+00:00,2025-11-13 15:00:00,185.64,187.2,185.17,186.9637,28196237.0,0.0019598280796149226,0.0071590351431272126
2025-11-13 21:00:00+00:00,2025-11-13 16:00:00,186.94,187.5,185.8,186.0,2213405.0,-0.0032047503188673554,-0.005167806651057205
2025-11-14 15:00:00+00:00,2025-11-14 10:00:00,186.96,189.5269,185.47,188.58,31636221.0,0.010621764434774139,0.013775646324329927
2025-11-14 16:00:00+00:00,2025-11-14 11:00:00,188.58,190.6818,187.55,190.01,22289992.0,0.01828529780597843,0.007554382316908637
2025-11-14 17:00:00+00:00,2025-11-14 12:00:00,190.0,190.4,188.84,189.42,15183643.0,0.015123420401075949,-0.003109930556485452
2025-11-14 18:00:00+00:00,2025-11-14 13:00:00,189.41,189.82,188.4,189.49,14817201.0,0.015498558398267859,0.00036948088356858477
2025-11-14 19:00:00+00:00,2025-11-14 14:00:00,189.48,191.01,188.57,190.73,15946066.0,0.022143860062808773,0.006522562706812174
2025-11-14 20:00:00+00:00,2025-11-14 15:00:00,190.73,190.95,189.36,190.28,21476073.0,0.01973225865228989,-0.0023621438242544812
2025-11-14 21:00:00+00:00,2025-11-14 16:00:00,190.17,190.41,189.8,189.99,4725168.0,0.01817811552106674,-0.0015252323676326895
